ID,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
88596,30.65,25.09,3.74,11.74,225.99
88597,30.65,25.09,3.74,11.74,225.99
88598,30.65,25.09,3.74,11.74,225.99
88599,30.65,25.09,3.74,11.74,225.99
88600,30.65,25.09,3.74,11.74,225.99
88601,30.65,25.09,3.74,11.74,225.99
88602,30.65,25.09,3.74,11.74,225.99
88603,30.65,25.09,3.74,11.74,225.99
88604,30.65,25.09,3.74,11.74,225.99
88605,30.65,25.09,3.74,11.74,225.99
88606,30.65,25.09,3.74,11.74,225.99
88607,30.65,25.09,3.74,11.74,225.99
88608,30.65,25.09,3.74,11.74,225.99
88609,30.65,25.09,3.74,11.74,225.99
88610,30.65,25.09,3.74,11.74,225.99
88611,30.65,25.09,3.74,11.74,225.99
88612,30.65,25.09,3.74,11.74,225.99
88613,30.65,25.09,3.74,11.74,225.99
88614,30.65,25.09,3.74,11.74,225.99
88615,30.65,25.09,3.74,11.74,225.99
88616,30.65,25.09,3.74,11.74,225.99
88617,30.65,25.09,3.74,11.74,225.99
88618,30.65,25.09,3.74,11.74,225.99
88619,30.65,25.09,3.74,11.74,225.99
88620,30.65,25.09,3.74,11.74,225.99
88621,30.65,25.09,3.74,11.74,225.99
88622,30.65,25.09,3.74,11.74,225.99
88623,30.65,25.09,3.74,11.74,225.99
88624,30.65,25.09,3.74,11.74,225.99
88625,30.65,25.09,3.74,11.74,225.99
88626,30.65,25.09,3.74,11.74,225.99
88627,30.65,25.09,3.74,11.74,225.99
88628,30.65,25.09,3.74,11.74,225.99
88629,30.65,25.09,3.74,11.74,225.99
88630,30.65,25.09,3.74,11.74,225.99
88631,30.65,25.09,3.74,11.74,225.99
88632,30.65,25.09,3.74,11.74,225.99
88633,30.65,25.09,3.74,11.74,225.99
88634,30.65,25.09,3.74,11.74,225.99
88635,30.65,25.09,3.74,11.74,225.99
88636,30.65,25.09,3.74,11.74,225.99
88637,30.65,25.09,3.74,11.74,225.99
88638,30.65,25.09,3.74,11.74,225.99
88639,30.65,25.09,3.74,11.74,225.99
88640,30.65,25.09,3.74,11.74,225.99
88641,30.65,25.09,3.74,11.74,225.99
88642,30.65,25.09,3.74,11.74,225.99
88643,30.65,25.09,3.74,11.74,225.99
88644,30.65,25.09,3.74,11.74,225.99
88645,30.65,25.09,3.74,11.74,225.99
88646,30.65,25.09,3.74,11.74,225.99
88647,30.65,25.09,3.74,11.74,225.99
88648,30.65,25.09,3.74,11.74,225.99
88649,30.65,25.09,3.74,11.74,225.99
88650,30.65,25.09,3.74,11.74,225.99
88651,30.65,25.09,3.74,11.74,225.99
88652,30.65,25.09,3.74,11.74,225.99
88653,30.65,25.09,3.74,11.74,225.99
88654,30.65,25.09,3.74,11.74,225.99
88655,30.65,25.09,3.74,11.74,225.99
88656,30.65,25.09,3.74,11.74,225.99
88657,30.65,25.09,3.74,11.74,225.99
88658,30.65,25.09,3.74,11.74,225.99
88659,30.65,25.09,3.74,11.74,225.99
88660,30.65,25.09,3.74,11.74,225.99
88661,30.65,25.09,3.74,11.74,225.99
88662,30.65,25.09,3.74,11.74,225.99
88663,30.65,25.09,3.74,11.74,225.99
88664,30.65,25.09,3.74,11.74,225.99
88665,30.65,25.09,3.74,11.74,225.99
88666,30.65,25.09,3.74,11.74,225.99
88667,30.65,25.09,3.74,11.74,225.99
88668,30.65,25.09,3.74,11.74,225.99
88669,30.65,25.09,3.74,11.74,225.99
88670,30.65,25.09,3.74,11.74,225.99
88671,30.65,25.09,3.74,11.74,225.99
88672,30.65,25.09,3.74,11.74,225.99
88673,30.65,25.09,3.74,11.74,225.99
88674,30.65,25.09,3.74,11.74,225.99
88675,30.65,25.09,3.74,11.74,225.99
88676,30.65,25.09,3.74,11.74,225.99
88677,30.65,25.09,3.74,11.74,225.99
88678,30.65,25.09,3.74,11.74,225.99
88679,30.65,25.09,3.74,11.74,225.99
88680,30.65,25.09,3.74,11.74,225.99
88681,30.65,25.09,3.74,11.74,225.99
88682,30.65,25.09,3.74,11.74,225.99
88683,30.65,25.09,3.74,11.74,225.99
88684,30.65,25.09,3.74,11.74,225.99
88685,30.65,25.09,3.74,11.74,225.99
88686,30.65,25.09,3.74,11.74,225.99
88687,30.65,25.09,3.74,11.74,225.99
88688,30.65,25.09,3.74,11.74,225.99
88689,30.65,25.09,3.74,11.74,225.99
88690,30.65,25.09,3.74,11.74,225.99
88691,30.65,25.09,3.74,11.74,225.99
88692,30.65,25.09,3.74,11.74,225.99
88693,30.65,25.09,3.74,11.74,225.99
88694,30.65,25.09,3.74,11.74,225.99
88695,30.65,25.09,3.74,11.74,225.99
88696,30.65,25.09,3.74,11.74,225.99
88697,30.65,25.09,3.74,11.74,225.99
88698,30.65,25.09,3.74,11.74,225.99
88699,30.65,25.09,3.74,11.74,225.99
88700,30.65,25.09,3.74,11.74,225.99
88701,30.65,25.09,3.74,11.74,225.99
88702,30.65,25.09,3.74,11.74,225.99
88703,30.65,25.09,3.74,11.74,225.99
88704,30.65,25.09,3.74,11.74,225.99
88705,30.65,25.09,3.74,11.74,225.99
88706,30.65,25.09,3.74,11.74,225.99
88707,30.65,25.09,3.74,11.74,225.99
88708,30.65,25.09,3.74,11.74,225.99
88709,30.65,25.09,3.74,11.74,225.99
88710,30.65,25.09,3.74,11.74,225.99
88711,30.65,25.09,3.74,11.74,225.99
88712,30.65,25.09,3.74,11.74,225.99
88713,30.65,25.09,3.74,11.74,225.99
88714,30.65,25.09,3.74,11.74,225.99
88715,30.65,25.09,3.74,11.74,225.99
88716,30.65,25.09,3.74,11.74,225.99
88717,30.65,25.09,3.74,11.74,225.99
88718,30.65,25.09,3.74,11.74,225.99
88719,30.65,25.09,3.74,11.74,225.99
88720,30.65,25.09,3.74,11.74,225.99
88721,30.65,25.09,3.74,11.74,225.99
88722,30.65,25.09,3.74,11.74,225.99
88723,30.65,25.09,3.74,11.74,225.99
88724,30.65,25.09,3.74,11.74,225.99
88725,30.65,25.09,3.74,11.74,225.99
88726,30.65,25.09,3.74,11.74,225.99
88727,30.65,25.09,3.74,11.74,225.99
88728,30.65,25.09,3.74,11.74,225.99
88729,30.65,25.09,3.74,11.74,225.99
88730,30.65,25.09,3.74,11.74,225.99
88731,30.65,25.09,3.74,11.74,225.99
88732,30.65,25.09,3.74,11.74,225.99
88733,30.65,25.09,3.74,11.74,225.99
88734,30.65,25.09,3.74,11.74,225.99
88735,30.65,25.09,3.74,11.74,225.99
88736,30.65,25.09,3.74,11.74,225.99
88737,30.65,25.09,3.74,11.74,225.99
88738,30.65,25.09,3.74,11.74,225.99
88739,30.65,25.09,3.74,11.74,225.99
88740,30.65,25.09,3.74,11.74,225.99
88741,30.65,25.09,3.74,11.74,225.99
88742,30.65,25.09,3.74,11.74,225.99
88743,30.65,25.09,3.74,11.74,225.99
88744,30.65,25.09,3.74,11.74,225.99
88745,30.65,25.09,3.74,11.74,225.99
88746,30.65,25.09,3.74,11.74,225.99
88747,30.65,25.09,3.74,11.74,225.99
88748,30.65,25.09,3.74,11.74,225.99
88749,30.65,25.09,3.74,11.74,225.99
88750,30.65,25.09,3.74,11.74,225.99
88751,30.65,25.09,3.74,11.74,225.99
88752,30.65,25.09,3.74,11.74,225.99
88753,30.65,25.09,3.74,11.74,225.99
88754,30.65,25.09,3.74,11.74,225.99
88755,30.65,25.09,3.74,11.74,225.99
88756,30.65,25.09,3.74,11.74,225.99
88757,30.65,25.09,3.74,11.74,225.99
88758,30.65,25.09,3.74,11.74,225.99
88759,30.65,25.09,3.74,11.74,225.99
88760,30.65,25.09,3.74,11.74,225.99
88761,30.65,25.09,3.74,11.74,225.99
88762,30.65,25.09,3.74,11.74,225.99
88763,30.65,25.09,3.74,11.74,225.99
88764,30.65,25.09,3.74,11.74,225.99
88765,30.65,25.09,3.74,11.74,225.99
88766,30.65,25.09,3.74,11.74,225.99
88767,30.65,25.09,3.74,11.74,225.99
88768,30.65,25.09,3.74,11.74,225.99
88769,30.65,25.09,3.74,11.74,225.99
88770,30.65,25.09,3.74,11.74,225.99
88771,30.65,25.09,3.74,11.74,225.99
88772,30.65,25.09,3.74,11.74,225.99
88773,30.65,25.09,3.74,11.74,225.99
88774,30.65,25.09,3.74,11.74,225.99
88775,30.65,25.09,3.74,11.74,225.99
88776,30.65,25.09,3.74,11.74,225.99
88777,30.65,25.09,3.74,11.74,225.99
88778,30.65,25.09,3.74,11.74,225.99
88779,30.65,25.09,3.74,11.74,225.99
88780,30.65,25.09,3.74,11.74,225.99
88781,30.65,25.09,3.74,11.74,225.99
88782,30.65,25.09,3.74,11.74,225.99
88783,30.65,25.09,3.74,11.74,225.99
88784,30.65,25.09,3.74,11.74,225.99
88785,30.65,25.09,3.74,11.74,225.99
88786,30.65,25.09,3.74,11.74,225.99
88787,30.65,25.09,3.74,11.74,225.99
88788,30.65,25.09,3.74,11.74,225.99
88789,30.65,25.09,3.74,11.74,225.99
88790,30.65,25.09,3.74,11.74,225.99
88791,30.65,25.09,3.74,11.74,225.99
88792,30.65,25.09,3.74,11.74,225.99
88793,30.65,25.09,3.74,11.74,225.99
88794,30.65,25.09,3.74,11.74,225.99
88795,30.65,25.09,3.74,11.74,225.99
88796,30.65,25.09,3.74,11.74,225.99
88797,30.65,25.09,3.74,11.74,225.99
88798,30.65,25.09,3.74,11.74,225.99
88799,30.65,25.09,3.74,11.74,225.99
88800,30.65,25.09,3.74,11.74,225.99
88801,30.65,25.09,3.74,11.74,225.99
88802,30.65,25.09,3.74,11.74,225.99
88803,30.65,25.09,3.74,11.74,225.99
88804,30.65,25.09,3.74,11.74,225.99
88805,30.65,25.09,3.74,11.74,225.99
88806,30.65,25.09,3.74,11.74,225.99
88807,30.65,25.09,3.74,11.74,225.99
88808,30.65,25.09,3.74,11.74,225.99
88809,30.65,25.09,3.74,11.74,225.99
88810,30.65,25.09,3.74,11.74,225.99
88811,30.65,25.09,3.74,11.74,225.99
88812,30.65,25.09,3.74,11.74,225.99
88813,30.65,25.09,3.74,11.74,225.99
88814,30.65,25.09,3.74,11.74,225.99
88815,30.65,25.09,3.74,11.74,225.99
88816,30.65,25.09,3.74,11.74,225.99
88817,30.65,25.09,3.74,11.74,225.99
88818,30.65,25.09,3.74,11.74,225.99
88819,30.65,25.09,3.74,11.74,225.99
88820,30.65,25.09,3.74,11.74,225.99
88821,30.65,25.09,3.74,11.74,225.99
88822,30.65,25.09,3.74,11.74,225.99
88823,30.65,25.09,3.74,11.74,225.99
88824,30.65,25.09,3.74,11.74,225.99
88825,30.65,25.09,3.74,11.74,225.99
88826,30.65,25.09,3.74,11.74,225.99
88827,30.65,25.09,3.74,11.74,225.99
88828,30.65,25.09,3.74,11.74,225.99
88829,30.65,25.09,3.74,11.74,225.99
88830,30.65,25.09,3.74,11.74,225.99
88831,30.65,25.09,3.74,11.74,225.99
88832,30.65,25.09,3.74,11.74,225.99
88833,30.65,25.09,3.74,11.74,225.99
88834,30.65,25.09,3.74,11.74,225.99
88835,30.65,25.09,3.74,11.74,225.99
88836,30.65,25.09,3.74,11.74,225.99
88837,30.65,25.09,3.74,11.74,225.99
88838,30.65,25.09,3.74,11.74,225.99
88839,30.65,25.09,3.74,11.74,225.99
88840,30.65,25.09,3.74,11.74,225.99
88841,30.65,25.09,3.74,11.74,225.99
88842,30.65,25.09,3.74,11.74,225.99
88843,30.65,25.09,3.74,11.74,225.99
88844,30.65,25.09,3.74,11.74,225.99
88845,30.65,25.09,3.74,11.74,225.99
88846,30.65,25.09,3.74,11.74,225.99
88847,30.65,25.09,3.74,11.74,225.99
88848,30.65,25.09,3.74,11.74,225.99
88849,30.65,25.09,3.74,11.74,225.99
88850,30.65,25.09,3.74,11.74,225.99
88851,30.65,25.09,3.74,11.74,225.99
88852,30.65,25.09,3.74,11.74,225.99
88853,30.65,25.09,3.74,11.74,225.99
88854,30.65,25.09,3.74,11.74,225.99
88855,30.65,25.09,3.74,11.74,225.99
88856,30.65,25.09,3.74,11.74,225.99
88857,30.65,25.09,3.74,11.74,225.99
88858,30.65,25.09,3.74,11.74,225.99
88859,30.65,25.09,3.74,11.74,225.99
88860,30.65,25.09,3.74,11.74,225.99
88861,30.65,25.09,3.74,11.74,225.99
88862,30.65,25.09,3.74,11.74,225.99
88863,30.65,25.09,3.74,11.74,225.99
88864,30.65,25.09,3.74,11.74,225.99
88865,30.65,25.09,3.74,11.74,225.99
88866,30.65,25.09,3.74,11.74,225.99
88867,30.65,25.09,3.74,11.74,225.99
88868,30.65,25.09,3.74,11.74,225.99
88869,30.65,25.09,3.74,11.74,225.99
88870,30.65,25.09,3.74,11.74,225.99
88871,30.65,25.09,3.74,11.74,225.99
88872,30.65,25.09,3.74,11.74,225.99
88873,30.65,25.09,3.74,11.74,225.99
88874,30.65,25.09,3.74,11.74,225.99
88875,30.65,25.09,3.74,11.74,225.99
88876,30.65,25.09,3.74,11.74,225.99
88877,30.65,25.09,3.74,11.74,225.99
88878,30.65,25.09,3.74,11.74,225.99
88879,30.65,25.09,3.74,11.74,225.99
88880,30.65,25.09,3.74,11.74,225.99
88881,30.65,25.09,3.74,11.74,225.99
88882,30.65,25.09,3.74,11.74,225.99
88883,30.65,25.09,3.74,11.74,225.99
88884,30.65,25.09,3.74,11.74,225.99
88885,30.65,25.09,3.74,11.74,225.99
88886,30.65,25.09,3.74,11.74,225.99
88887,30.65,25.09,3.74,11.74,225.99
88888,30.65,25.09,3.74,11.74,225.99
88889,30.65,25.09,3.74,11.74,225.99
88890,30.65,25.09,3.74,11.74,225.99
88891,30.65,25.09,3.74,11.74,225.99
88892,30.65,25.09,3.74,11.74,225.99
88893,30.65,25.09,3.74,11.74,225.99
88894,30.65,25.09,3.74,11.74,225.99
88895,30.65,25.09,3.74,11.74,225.99
88896,30.65,25.09,3.74,11.74,225.99
88897,30.65,25.09,3.74,11.74,225.99
88898,30.65,25.09,3.74,11.74,225.99
88899,30.65,25.09,3.74,11.74,225.99
88900,30.65,25.09,3.74,11.74,225.99
88901,30.65,25.09,3.74,11.74,225.99
88902,30.65,25.09,3.74,11.74,225.99
88903,30.65,25.09,3.74,11.74,225.99
88904,30.65,25.09,3.74,11.74,225.99
88905,30.65,25.09,3.74,11.74,225.99
88906,30.65,25.09,3.74,11.74,225.99
88907,30.65,25.09,3.74,11.74,225.99
88908,30.65,25.09,3.74,11.74,225.99
88909,30.65,25.09,3.74,11.74,225.99
88910,30.65,25.09,3.74,11.74,225.99
88911,30.65,25.09,3.74,11.74,225.99
88912,30.65,25.09,3.74,11.74,225.99
88913,30.65,25.09,3.74,11.74,225.99
88914,30.65,25.09,3.74,11.74,225.99
88915,30.65,25.09,3.74,11.74,225.99
88916,30.65,25.09,3.74,11.74,225.99
88917,30.65,25.09,3.74,11.74,225.99
88918,30.65,25.09,3.74,11.74,225.99
88919,30.65,25.09,3.74,11.74,225.99
88920,30.65,25.09,3.74,11.74,225.99
88921,30.65,25.09,3.74,11.74,225.99
88922,30.65,25.09,3.74,11.74,225.99
88923,30.65,25.09,3.74,11.74,225.99
88924,30.65,25.09,3.74,11.74,225.99
88925,30.65,25.09,3.74,11.74,225.99
88926,30.65,25.09,3.74,11.74,225.99
88927,30.65,25.09,3.74,11.74,225.99
88928,30.65,25.09,3.74,11.74,225.99
88929,30.65,25.09,3.74,11.74,225.99
88930,30.65,25.09,3.74,11.74,225.99
88931,30.65,25.09,3.74,11.74,225.99
88932,30.65,25.09,3.74,11.74,225.99
88933,30.65,25.09,3.74,11.74,225.99
88934,30.65,25.09,3.74,11.74,225.99
88935,30.65,25.09,3.74,11.74,225.99
88936,30.65,25.09,3.74,11.74,225.99
88937,30.65,25.09,3.74,11.74,225.99
88938,30.65,25.09,3.74,11.74,225.99
88939,30.65,25.09,3.74,11.74,225.99
88940,30.65,25.09,3.74,11.74,225.99
88941,30.65,25.09,3.74,11.74,225.99
88942,30.65,25.09,3.74,11.74,225.99
88943,30.65,25.09,3.74,11.74,225.99
88944,30.65,25.09,3.74,11.74,225.99
88945,30.65,25.09,3.74,11.74,225.99
88946,30.65,25.09,3.74,11.74,225.99
88947,30.65,25.09,3.74,11.74,225.99
88948,30.65,25.09,3.74,11.74,225.99
88949,30.65,25.09,3.74,11.74,225.99
88950,30.65,25.09,3.74,11.74,225.99
88951,30.65,25.09,3.74,11.74,225.99
88952,30.65,25.09,3.74,11.74,225.99
88953,30.65,25.09,3.74,11.74,225.99
88954,30.65,25.09,3.74,11.74,225.99
88955,30.65,25.09,3.74,11.74,225.99
88956,30.65,25.09,3.74,11.74,225.99
88957,30.65,25.09,3.74,11.74,225.99
88958,30.65,25.09,3.74,11.74,225.99
88959,30.65,25.09,3.74,11.74,225.99
88960,30.65,25.09,3.74,11.74,225.99
88961,30.65,25.09,3.74,11.74,225.99
88962,30.65,25.09,3.74,11.74,225.99
88963,30.65,25.09,3.74,11.74,225.99
88964,30.65,25.09,3.74,11.74,225.99
88965,30.65,25.09,3.74,11.74,225.99
88966,30.65,25.09,3.74,11.74,225.99
88967,30.65,25.09,3.74,11.74,225.99
88968,30.65,25.09,3.74,11.74,225.99
88969,30.65,25.09,3.74,11.74,225.99
88970,30.65,25.09,3.74,11.74,225.99
88971,30.65,25.09,3.74,11.74,225.99
88972,30.65,25.09,3.74,11.74,225.99
88973,30.65,25.09,3.74,11.74,225.99
88974,30.65,25.09,3.74,11.74,225.99
88975,30.65,25.09,3.74,11.74,225.99
88976,30.65,25.09,3.74,11.74,225.99
88977,30.65,25.09,3.74,11.74,225.99
88978,30.65,25.09,3.74,11.74,225.99
88979,30.65,25.09,3.74,11.74,225.99
88980,30.65,25.09,3.74,11.74,225.99
88981,30.65,25.09,3.74,11.74,225.99
88982,30.65,25.09,3.74,11.74,225.99
88983,30.65,25.09,3.74,11.74,225.99
88984,30.65,25.09,3.74,11.74,225.99
88985,30.65,25.09,3.74,11.74,225.99
88986,30.65,25.09,3.74,11.74,225.99
88987,30.65,25.09,3.74,11.74,225.99
88988,30.65,25.09,3.74,11.74,225.99
88989,30.65,25.09,3.74,11.74,225.99
88990,30.65,25.09,3.74,11.74,225.99
88991,30.65,25.09,3.74,11.74,225.99
88992,30.65,25.09,3.74,11.74,225.99
88993,30.65,25.09,3.74,11.74,225.99
88994,30.65,25.09,3.74,11.74,225.99
88995,30.65,25.09,3.74,11.74,225.99
88996,30.65,25.09,3.74,11.74,225.99
88997,30.65,25.09,3.74,11.74,225.99
88998,30.65,25.09,3.74,11.74,225.99
88999,30.65,25.09,3.74,11.74,225.99
89000,30.65,25.09,3.74,11.74,225.99
89001,30.65,25.09,3.74,11.74,225.99
89002,30.65,25.09,3.74,11.74,225.99
89003,30.65,25.09,3.74,11.74,225.99
89004,30.65,25.09,3.74,11.74,225.99
89005,30.65,25.09,3.74,11.74,225.99
89006,30.65,25.09,3.74,11.74,225.99
89007,30.65,25.09,3.74,11.74,225.99
89008,30.65,25.09,3.74,11.74,225.99
89009,30.65,25.09,3.74,11.74,225.99
89010,30.65,25.09,3.74,11.74,225.99
89011,30.65,25.09,3.74,11.74,225.99
89012,30.65,25.09,3.74,11.74,225.99
89013,30.65,25.09,3.74,11.74,225.99
89014,30.65,25.09,3.74,11.74,225.99
89015,30.65,25.09,3.74,11.74,225.99
89016,30.65,25.09,3.74,11.74,225.99
89017,30.65,25.09,3.74,11.74,225.99
89018,30.65,25.09,3.74,11.74,225.99
89019,30.65,25.09,3.74,11.74,225.99
89020,30.65,25.09,3.74,11.74,225.99
89021,30.65,25.09,3.74,11.74,225.99
89022,30.65,25.09,3.74,11.74,225.99
89023,30.65,25.09,3.74,11.74,225.99
89024,30.65,25.09,3.74,11.74,225.99
89025,30.65,25.09,3.74,11.74,225.99
89026,30.65,25.09,3.74,11.74,225.99
89027,30.65,25.09,3.74,11.74,225.99
89028,30.65,25.09,3.74,11.74,225.99
89029,30.65,25.09,3.74,11.74,225.99
89030,30.65,25.09,3.74,11.74,225.99
89031,30.65,25.09,3.74,11.74,225.99
89032,30.65,25.09,3.74,11.74,225.99
89033,30.65,25.09,3.74,11.74,225.99
89034,30.65,25.09,3.74,11.74,225.99
89035,30.65,25.09,3.74,11.74,225.99
89036,30.65,25.09,3.74,11.74,225.99
89037,30.65,25.09,3.74,11.74,225.99
89038,30.65,25.09,3.74,11.74,225.99
89039,30.65,25.09,3.74,11.74,225.99
89040,30.65,25.09,3.74,11.74,225.99
89041,30.65,25.09,3.74,11.74,225.99
89042,30.65,25.09,3.74,11.74,225.99
89043,30.65,25.09,3.74,11.74,225.99
89044,30.65,25.09,3.74,11.74,225.99
89045,30.65,25.09,3.74,11.74,225.99
89046,30.65,25.09,3.74,11.74,225.99
89047,30.65,25.09,3.74,11.74,225.99
89048,30.65,25.09,3.74,11.74,225.99
89049,30.65,25.09,3.74,11.74,225.99
89050,30.65,25.09,3.74,11.74,225.99
89051,30.65,25.09,3.74,11.74,225.99
89052,30.65,25.09,3.74,11.74,225.99
89053,30.65,25.09,3.74,11.74,225.99
89054,30.65,25.09,3.74,11.74,225.99
89055,30.65,25.09,3.74,11.74,225.99
89056,30.65,25.09,3.74,11.74,225.99
89057,30.65,25.09,3.74,11.74,225.99
89058,30.65,25.09,3.74,11.74,225.99
89059,30.65,25.09,3.74,11.74,225.99
89060,30.65,25.09,3.74,11.74,225.99
89061,30.65,25.09,3.74,11.74,225.99
89062,30.65,25.09,3.74,11.74,225.99
89063,30.65,25.09,3.74,11.74,225.99
89064,30.65,25.09,3.74,11.74,225.99
89065,30.65,25.09,3.74,11.74,225.99
89066,30.65,25.09,3.74,11.74,225.99
89067,30.65,25.09,3.74,11.74,225.99
89068,30.65,25.09,3.74,11.74,225.99
89069,30.65,25.09,3.74,11.74,225.99
89070,30.65,25.09,3.74,11.74,225.99
89071,30.65,25.09,3.74,11.74,225.99
89072,30.65,25.09,3.74,11.74,225.99
89073,30.65,25.09,3.74,11.74,225.99
89074,30.65,25.09,3.74,11.74,225.99
89075,30.65,25.09,3.74,11.74,225.99
89076,30.65,25.09,3.74,11.74,225.99
89077,30.65,25.09,3.74,11.74,225.99
89078,30.65,25.09,3.74,11.74,225.99
89079,30.65,25.09,3.74,11.74,225.99
89080,30.65,25.09,3.74,11.74,225.99
89081,30.65,25.09,3.74,11.74,225.99
89082,30.65,25.09,3.74,11.74,225.99
89083,30.65,25.09,3.74,11.74,225.99
89084,30.65,25.09,3.74,11.74,225.99
89085,30.65,25.09,3.74,11.74,225.99
89086,30.65,25.09,3.74,11.74,225.99
89087,30.65,25.09,3.74,11.74,225.99
89088,30.65,25.09,3.74,11.74,225.99
89089,30.65,25.09,3.74,11.74,225.99
89090,30.65,25.09,3.74,11.74,225.99
89091,30.65,25.09,3.74,11.74,225.99
89092,30.65,25.09,3.74,11.74,225.99
89093,30.65,25.09,3.74,11.74,225.99
89094,30.65,25.09,3.74,11.74,225.99
89095,30.65,25.09,3.74,11.74,225.99
89096,30.65,25.09,3.74,11.74,225.99
89097,30.65,25.09,3.74,11.74,225.99
89098,30.65,25.09,3.74,11.74,225.99
89099,30.65,25.09,3.74,11.74,225.99
89100,30.65,25.09,3.74,11.74,225.99
89101,30.65,25.09,3.74,11.74,225.99
89102,30.65,25.09,3.74,11.74,225.99
89103,30.65,25.09,3.74,11.74,225.99
89104,30.65,25.09,3.74,11.74,225.99
89105,30.65,25.09,3.74,11.74,225.99
89106,30.65,25.09,3.74,11.74,225.99
89107,30.65,25.09,3.74,11.74,225.99
89108,30.65,25.09,3.74,11.74,225.99
89109,30.65,25.09,3.74,11.74,225.99
89110,30.65,25.09,3.74,11.74,225.99
89111,30.65,25.09,3.74,11.74,225.99
89112,30.65,25.09,3.74,11.74,225.99
89113,30.65,25.09,3.74,11.74,225.99
89114,30.65,25.09,3.74,11.74,225.99
89115,30.65,25.09,3.74,11.74,225.99
89116,30.65,25.09,3.74,11.74,225.99
89117,30.65,25.09,3.74,11.74,225.99
89118,30.65,25.09,3.74,11.74,225.99
89119,30.65,25.09,3.74,11.74,225.99
89120,30.65,25.09,3.74,11.74,225.99
89121,30.65,25.09,3.74,11.74,225.99
89122,30.65,25.09,3.74,11.74,225.99
89123,30.65,25.09,3.74,11.74,225.99
89124,30.65,25.09,3.74,11.74,225.99
89125,30.65,25.09,3.74,11.74,225.99
89126,30.65,25.09,3.74,11.74,225.99
89127,30.65,25.09,3.74,11.74,225.99
89128,30.65,25.09,3.74,11.74,225.99
89129,30.65,25.09,3.74,11.74,225.99
89130,30.65,25.09,3.74,11.74,225.99
89131,30.65,25.09,3.74,11.74,225.99
89132,30.65,25.09,3.74,11.74,225.99
89133,30.65,25.09,3.74,11.74,225.99
89134,30.65,25.09,3.74,11.74,225.99
89135,30.65,25.09,3.74,11.74,225.99
89136,30.65,25.09,3.74,11.74,225.99
89137,30.65,25.09,3.74,11.74,225.99
89138,30.65,25.09,3.74,11.74,225.99
89139,30.65,25.09,3.74,11.74,225.99
89140,30.65,25.09,3.74,11.74,225.99
89141,30.65,25.09,3.74,11.74,225.99
89142,30.65,25.09,3.74,11.74,225.99
89143,30.65,25.09,3.74,11.74,225.99
89144,30.65,25.09,3.74,11.74,225.99
89145,30.65,25.09,3.74,11.74,225.99
89146,30.65,25.09,3.74,11.74,225.99
89147,30.65,25.09,3.74,11.74,225.99
89148,30.65,25.09,3.74,11.74,225.99
89149,30.65,25.09,3.74,11.74,225.99
89150,30.65,25.09,3.74,11.74,225.99
89151,30.65,25.09,3.74,11.74,225.99
89152,30.65,25.09,3.74,11.74,225.99
89153,30.65,25.09,3.74,11.74,225.99
89154,30.65,25.09,3.74,11.74,225.99
89155,30.65,25.09,3.74,11.74,225.99
89156,30.65,25.09,3.74,11.74,225.99
89157,30.65,25.09,3.74,11.74,225.99
89158,30.65,25.09,3.74,11.74,225.99
89159,30.65,25.09,3.74,11.74,225.99
89160,30.65,25.09,3.74,11.74,225.99
89161,30.65,25.09,3.74,11.74,225.99
89162,30.65,25.09,3.74,11.74,225.99
89163,30.65,25.09,3.74,11.74,225.99
89164,30.65,25.09,3.74,11.74,225.99
89165,30.65,25.09,3.74,11.74,225.99
89166,30.65,25.09,3.74,11.74,225.99
89167,30.65,25.09,3.74,11.74,225.99
89168,30.65,25.09,3.74,11.74,225.99
89169,30.65,25.09,3.74,11.74,225.99
89170,30.65,25.09,3.74,11.74,225.99
89171,30.65,25.09,3.74,11.74,225.99
89172,30.65,25.09,3.74,11.74,225.99
89173,30.65,25.09,3.74,11.74,225.99
89174,30.65,25.09,3.74,11.74,225.99
89175,30.65,25.09,3.74,11.74,225.99
89176,30.65,25.09,3.74,11.74,225.99
89177,30.65,25.09,3.74,11.74,225.99
89178,30.65,25.09,3.74,11.74,225.99
89179,30.65,25.09,3.74,11.74,225.99
89180,30.65,25.09,3.74,11.74,225.99
89181,30.65,25.09,3.74,11.74,225.99
89182,30.65,25.09,3.74,11.74,225.99
89183,30.65,25.09,3.74,11.74,225.99
89184,30.65,25.09,3.74,11.74,225.99
89185,30.65,25.09,3.74,11.74,225.99
89186,30.65,25.09,3.74,11.74,225.99
89187,30.65,25.09,3.74,11.74,225.99
89188,30.65,25.09,3.74,11.74,225.99
89189,30.65,25.09,3.74,11.74,225.99
89190,30.65,25.09,3.74,11.74,225.99
89191,30.65,25.09,3.74,11.74,225.99
89192,30.65,25.09,3.74,11.74,225.99
89193,30.65,25.09,3.74,11.74,225.99
89194,30.65,25.09,3.74,11.74,225.99
89195,30.65,25.09,3.74,11.74,225.99
89196,30.65,25.09,3.74,11.74,225.99
89197,30.65,25.09,3.74,11.74,225.99
89198,30.65,25.09,3.74,11.74,225.99
89199,30.65,25.09,3.74,11.74,225.99
89200,30.65,25.09,3.74,11.74,225.99
89201,30.65,25.09,3.74,11.74,225.99
